24.261143 17.336370 0.945422 11.273926 
21.794392 233.432419 0.836064 219.095551 
22.340986 54.609303 0.861891 46.770168 
23.500483 13.327826 0.962595 6.591432 
21.559061 223.873047 0.831503 208.123123 
23.074371 21.700096 0.938389 18.523581 
24.697058 26.649780 0.946864 14.290856 
25.110750 166.565399 0.831834 126.642639 
22.050650 277.077362 0.745397 256.149414 
22.673422 357.399170 0.756842 329.716370 
23.912962 169.803375 0.862606 129.382935 
26.761684 18.387003 0.955850 13.725251 
23.640808 36.202106 0.937365 33.109562 
23.560246 80.046829 0.871703 59.750519 
22.657894 69.035316 0.877563 53.525875 
23.661337 60.156227 0.888956 55.214706 
24.431330 28.319881 0.908373 22.588943 
23.029631 36.474445 0.867971 32.589645 
22.259394 56.142841 0.883164 51.921623 
21.751410 20.398636 0.934592 17.287525 
25.232487 16.299143 0.954211 8.241985 
23.370062 56.504246 0.922969 52.507385 
25.982611 8.314275 0.965255 5.304702 
23.609480 22.435503 0.958460 19.374826 
23.360634 62.850388 0.866004 54.657982 
23.623928 137.626328 0.843076 128.227921 
22.229485 113.435028 0.814261 101.876144 
22.466681 236.532822 0.720383 210.057053 
22.639069 193.921371 0.863603 184.532257 
23.836670 79.312225 0.934333 72.659950 
22.676752 127.348656 0.920383 112.050171 
24.806833 112.785416 0.881862 58.239059 
22.345297 225.694733 0.740881 212.990677 
23.452888 123.870522 0.911237 114.454308 
23.283136 14.916139 0.942837 12.729408 
23.539892 163.672867 0.816615 153.000931 
22.934990 91.185974 0.846510 83.397507 
23.142385 49.325760 0.909087 27.222122 
22.213495 201.227264 0.837658 179.279388 
22.309782 208.659683 0.807803 183.200119 
26.030796 93.327972 0.852403 84.452255 
25.657362 186.500626 0.855792 191.510605 
23.957487 123.076935 0.906096 76.426071 
23.246914 147.307632 0.862787 98.179764 
22.902105 120.099655 0.899407 69.234558 
25.260006 16.536518 0.967556 8.129622 
23.046818 84.422089 0.866945 66.311462 
24.164953 17.358040 0.961188 9.324067 
22.241226 80.469276 0.904683 62.421513 
24.098326 94.527374 0.933145 54.996601 
28.291578 41.890358 0.936796 34.564030 
25.349861 20.781975 0.970243 10.100923 
22.904371 50.571018 0.910437 45.480923 
23.009041 50.111351 0.931743 24.848476 
23.590242 17.572214 0.960614 8.787585 
23.368883 51.279366 0.902763 26.162455 
23.494522 80.575439 0.897314 73.893486 
21.069729 248.746124 0.678684 236.577011 
26.364143 67.805565 0.892104 55.404293 
23.207315 35.072315 0.890160 25.655756 
21.630539 150.365173 0.862576 131.437531 
23.239916 70.481544 0.918213 67.066437 
20.871317 265.303986 0.890427 176.092987 
25.306927 11.915874 0.976077 5.545260 
23.424425 1.708124 0.993627 0.870728 
23.053699 135.463120 0.837916 128.579453 
25.650257 71.073692 0.900675 43.166302 
23.592646 55.179920 0.947958 28.065271 
22.512539 144.696976 0.794325 132.804413 
22.432951 85.824783 0.889641 49.480904 
24.511482 31.330347 0.949162 18.031948 
22.512539 58.331348 0.878705 51.489655 
22.631327 60.938084 0.855678 55.961948 
22.668983 213.615891 0.826723 197.842636 
23.097382 100.713913 0.818395 79.624283 
25.207771 166.363892 0.877001 120.001801 
22.251909 127.808510 0.893181 65.688713 
21.629530 107.283333 0.907579 51.139221 
23.514797 145.595917 0.886203 94.060562 
26.108557 224.852295 0.821271 178.753998 
26.815908 56.843735 0.918820 36.135101 
22.983923 35.074066 0.976125 15.636116 
22.825367 570.322815 0.723211 546.523010 
22.272238 128.058075 0.870710 112.540894 
23.542286 170.255768 0.859285 95.049805 
23.041086 154.840759 0.896904 141.858002 
23.354744 71.191994 0.894128 62.059578 
23.547071 134.498291 0.858245 90.500427 
23.035357 20.104790 0.955218 12.830070 
23.610683 96.405922 0.894211 89.747269 
24.437773 29.746973 0.954128 23.392122 
23.177124 37.670464 0.938412 28.942530 
22.155060 83.343460 0.845517 75.719086 
23.814611 91.424217 0.882786 82.337410 
23.804821 50.453457 0.933335 24.021364 
24.812149 31.028023 0.931687 16.752310 
23.467146 131.584702 0.890282 111.588646 
21.610357 130.941757 0.867473 115.141701 
23.866144 59.574493 0.926166 33.118599 
23.695227 34.981762 0.943426 16.670284 
22.139177 124.181892 0.883443 115.301575 
22.214560 128.567307 0.859831 112.521263 
23.634777 136.817978 0.873393 123.947044 
25.090347 86.128288 0.918609 34.759914 
23.034212 116.693039 0.900760 98.029823 
22.320532 54.272964 0.944387 23.722229 
21.776974 23.637171 0.950650 15.398764 
24.916250 76.529617 0.859830 62.338406 
23.288990 21.469784 0.953067 14.788828 
24.272585 22.970791 0.950540 14.436012 
23.984777 80.636337 0.928623 42.687363 
23.569838 48.362251 0.938747 32.652386 
24.228149 95.683769 0.891981 88.259583 
23.375959 84.709900 0.847682 81.798561 
22.568478 30.412096 0.908777 27.319338 
23.831764 107.444206 0.902089 65.639305 
24.233219 86.171860 0.815539 79.688263 
23.074371 28.688272 0.939317 26.564550 
21.737120 116.947655 0.892730 94.712692 
23.520767 198.302246 0.754067 182.611481 
22.719015 86.720711 0.890205 78.915237 
24.186403 25.513887 0.962556 12.461761 
24.430040 110.220222 0.890616 74.442009 
21.956581 116.786652 0.861229 97.377975 
22.852392 220.013382 0.747943 202.700714 
23.370062 63.511833 0.902179 35.635445 
23.565041 38.473747 0.923222 24.000240 
25.606302 36.642632 0.927348 23.105753 
25.319376 37.646240 0.897426 34.159184 
23.525545 26.693552 0.943030 15.494629 
23.112364 33.283169 0.943644 19.378414 
23.840349 35.689331 0.944160 19.565735 
22.179459 61.387627 0.899883 35.459030 
22.609234 110.477165 0.887687 73.734436 
22.906637 23.948648 0.924310 16.373688 
23.332394 62.791279 0.897355 37.337425 
23.993473 102.509270 0.822345 85.457222 
24.083290 26.408350 0.955619 13.323870 
23.287819 100.219025 0.870534 59.557724 
23.884604 23.199810 0.956511 17.326704 
22.825367 161.560364 0.865436 150.517120 
21.957623 384.704620 0.835936 362.181458 
23.358278 72.130356 0.885349 50.350819 
22.490677 30.434509 0.941748 26.565710 
27.001925 338.120789 0.806284 306.988922 
22.772627 41.846630 0.920113 26.594845 
22.619171 76.503342 0.913473 47.111664 
23.621519 30.585993 0.928811 20.166426 
22.961138 7.400729 0.971468 4.865048 
22.612545 141.336319 0.877500 81.484840 
30.515020 29.262608 0.951393 22.302856 
22.940670 31.307365 0.946425 25.598003 
23.764519 32.950668 0.941097 28.836073 
24.990181 38.193398 0.949955 19.514032 
21.905703 100.331230 0.908102 48.752743 
25.183104 65.014999 0.879008 46.039642 
22.670092 12.737854 0.959210 6.787294 
21.647724 152.373108 0.848066 141.506546 
22.733509 53.580250 0.888780 50.659374 
22.620275 333.291992 0.799679 323.912994 
22.819744 30.809547 0.932066 18.581770 
22.922506 78.899162 0.906630 52.077602 
25.636063 139.144852 0.886615 97.836609 
23.088173 39.117813 0.930030 20.373404 
22.683414 44.198849 0.940307 22.989836 
24.059523 38.888279 0.927051 18.939922 
24.817467 36.667587 0.945203 21.979486 
24.527058 62.099392 0.911125 36.535660 
25.347086 79.432915 0.895114 52.466061 
22.417751 338.182831 0.764581 324.530609 
23.493330 63.496876 0.893513 57.908665 
23.151640 79.736809 0.836183 72.050430 
22.651247 180.813889 0.793128 172.522629 
22.072716 250.912628 0.709215 242.934097 
22.512539 50.306385 0.842036 46.659763 
21.152473 92.281433 0.883060 58.820919 
21.399704 28.559757 0.927870 21.393269 
22.944078 37.352417 0.954882 27.348799 
23.318298 33.130714 0.947477 16.791040 
23.306566 97.498520 0.797085 93.064842 
23.337095 78.085625 0.910864 52.848568 
23.987261 87.812057 0.846140 81.744629 
25.399900 20.699554 0.975441 10.688309 
23.298361 189.641571 0.812302 177.860641 
23.235252 206.480515 0.760827 191.098984 
24.117146 85.052254 0.918343 44.766953 
25.405474 23.355995 0.959596 12.338850 
22.365795 105.559822 0.892861 65.292908 
23.318298 46.445217 0.934807 23.359999 
29.557045 203.895081 0.859702 186.937057 
23.662546 120.741844 0.909080 82.298119 
24.648434 81.837364 0.917458 43.122009 
22.988487 62.931217 0.926688 31.831911 
23.021620 99.641838 0.936135 78.802513 
22.468859 68.477646 0.943659 53.786404 
24.573898 49.582634 0.925745 24.143713 
23.346504 21.584206 0.945682 14.227955 
22.095879 62.651630 0.911945 37.013145 
25.162584 40.817051 0.943469 22.470125 
23.299532 71.536400 0.904231 37.363937 
23.398394 75.753181 0.907979 67.182213 
23.230593 61.418713 0.895914 56.897392 
23.988503 94.852554 0.898849 58.356262 
22.905504 72.815857 0.898827 42.843849 
25.150288 91.839607 0.906838 50.113914 
23.073221 224.169312 0.806101 209.373566 
24.209156 59.188633 0.918245 35.789665 
24.315905 152.724762 0.915486 106.788818 
23.107752 108.873947 0.928174 56.652035 
22.108534 117.910927 0.851784 107.153961 
24.057024 4.275454 0.987115 2.180317 
24.502407 82.593132 0.831912 76.040741 
24.113379 91.897896 0.835780 82.785545 
26.255058 49.854332 0.917843 40.670670 
23.208477 93.360008 0.915526 59.553871 
23.273777 8.768631 0.970404 5.426704 
23.085871 116.707855 0.867713 73.464417 
24.712868 22.070169 0.959516 11.527578 
23.301876 47.943741 0.936118 23.900803 
25.372076 88.310341 0.872820 54.748123 
22.940670 36.688519 0.927497 19.020494 
25.521652 14.898909 0.970338 9.818338 
23.189888 71.760086 0.899842 63.637192 
22.777105 112.219879 0.858828 99.971825 
22.949762 57.080933 0.891572 50.833874 
25.276546 52.694374 0.916152 29.473812 
24.806833 38.461071 0.933202 24.114082 
23.286648 112.020454 0.885502 100.845047 
25.042871 100.891678 0.931849 58.072453 
24.333788 21.815647 0.957250 11.088902 
23.384220 92.514900 0.893885 78.532394 
22.690081 116.696892 0.867025 105.752380 
22.808508 8.976336 0.958806 5.330102 
22.589388 37.085140 0.942581 30.986464 
24.289129 178.385880 0.881788 137.838196 
22.661221 243.948410 0.760701 231.412186 
23.112364 29.695488 0.936916 16.047453 
21.502020 141.673508 0.910820 113.531868 
23.327694 211.330887 0.791130 196.213425 
22.092716 130.051163 0.898823 126.773560 
23.192209 172.698242 0.907717 153.724548 
24.961901 150.302933 0.865848 114.293716 
23.091625 57.202850 0.905093 35.849102 
23.193371 127.795609 0.875080 115.087547 
22.206039 158.967941 0.850692 144.359436 
23.269102 83.497810 0.877272 77.342049 
23.265594 40.466595 0.928218 32.117954 
25.534315 5.412502 0.966521 4.477042 
22.572876 238.811523 0.743288 226.747787 
21.880869 171.927872 0.828068 161.342743 
24.991529 122.878212 0.940476 84.937500 
24.308249 36.302555 0.948430 18.500477 
23.839123 96.071915 0.711288 88.584465 
22.845631 40.288937 0.905740 23.183962 
22.198591 48.002426 0.828558 39.526867 
24.014620 44.110096 0.921477 23.696814 
24.421024 18.875376 0.973240 9.163075 
24.681267 38.550045 0.943630 18.561270 
24.306974 34.770546 0.913357 21.252563 
26.313225 74.658791 0.893390 35.214989 
23.468336 43.944740 0.914874 38.923321 
22.344219 55.180134 0.887291 46.685852 
23.066328 63.124935 0.886937 42.717155 
22.809631 94.073563 0.818248 89.069695 
22.290457 90.341125 0.787429 85.163605 
22.821993 83.147202 0.907492 48.926983 
23.496906 630.102234 0.673283 617.648010 
23.004469 17.329985 0.935304 10.278985 
22.890789 92.663185 0.868487 75.406372 
23.989746 43.060024 0.936376 19.368219 
25.781599 94.305489 0.906682 82.805359 
23.464769 75.885887 0.902786 64.382744 
24.002176 89.691032 0.848657 77.257332 
22.158239 12.176458 0.964132 6.129043 
22.391743 286.660461 0.690101 265.054169 
22.407991 110.238785 0.875422 97.486023 
23.932730 54.546349 0.930433 31.475275 
22.181583 166.280685 0.848965 153.561707 
22.329140 270.688416 0.787512 256.718628 
23.251581 70.908623 0.901101 70.041702 
22.278666 118.494270 0.845571 105.115677 
22.663437 53.460136 0.947434 25.052362 
23.573435 49.137211 0.945338 25.365562 
21.963869 80.415054 0.929934 71.350349 
21.882936 253.222626 0.701097 240.860229 
22.186895 63.660114 0.921970 56.454525 
22.665655 140.093979 0.862424 111.954445 
24.327398 124.850891 0.859684 85.841080 
22.931583 24.851501 0.944758 17.282623 
23.333569 125.689667 0.900100 115.649818 
23.523157 90.900543 0.938223 63.854271 
23.391304 174.066330 0.780674 158.647018 
23.061735 303.458588 0.652943 290.749634 
23.578236 50.174580 0.930865 26.389746 
24.926977 20.578911 0.950385 10.339433 
22.241226 93.273918 0.903785 82.474701 
22.874964 21.794949 0.965166 10.885618 
24.559566 22.016808 0.960452 11.634614 
22.841124 12.093309 0.966479 8.904769 
23.266764 24.734638 0.953833 19.452188 
21.832399 121.997597 0.888638 96.120522 
23.322994 49.519680 0.927108 36.335522 
23.661337 65.345131 0.821441 59.012707 
24.196510 167.073837 0.830955 159.607727 
23.093927 36.738804 0.905084 24.083246 
21.295422 157.024963 0.846468 106.468506 
22.575077 548.668213 0.751462 514.777100 
25.441753 71.892014 0.871495 52.640137 
24.449383 70.165108 0.905174 37.963318 
24.363226 141.553604 0.909440 91.350853 
22.225218 71.812866 0.889380 57.987118 
22.843376 59.554829 0.918934 32.830070 
23.417320 72.901749 0.931403 42.408646 
22.508163 62.565552 0.900860 36.862209 
27.196924 32.411255 0.907240 25.948650 
22.920237 153.460434 0.865658 133.587997 
22.685637 81.801224 0.884547 62.072609 
22.798405 67.518555 0.938603 26.307554 
